date,weekday,employees,vacation,business_trip,overtime,work_from_home,조식메뉴,menu,석식메뉴,actual_diners,dinner_diners,available_population,participation_rate,temp_mean,temp_max,temp_min,precipitation,humidity,rain,included
2018-05-02,수,2721.0,110.0,247.0,0.0,0.0,모닝롤/고구마파이  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 떡국  숙주나물  포기김치 (김치:국내산) ,김치제육덮밥  유부장국  양장피잡채  오꼬노미야끼  오렌지  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 올갱이아욱국  소고기버섯볶음  깐풍연근  셀프무쌈말이  포기김치 (김치:국내산) ,1137.0,535.0,2364.0,0.48096446700507617,16.512500000000003,19.9,12.0,,81.54166666666667,,True
2018-05-03,목,2721.0,102.0,296.0,332.0,0.0,모닝롤/바나나샌드  우유/주스 스크램블에그 참치죽/쌀밥 (쌀:국내산) 호밧젓국찌개  멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 도토리묵냉국  수제돈까스*칠리소스  어묵볶음  오이미역무침  열무김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  해물떡볶이  만두/고구마튀김  감자샐러드  포기김치 (김치:국내산) ,883.0,436.0,2323.0,0.38011192423590184,16.941666666666666,18.7,12.7,,89.20833333333333,1.0,True
2018-05-04,금,2721.0,241.0,284.0,57.0,0.0,모닝롤/크로와상  우유/주스 계란후라이 새우살죽/쌀밥 (쌀:국내산) 콩나물김치국  브로컬리*초장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 무청된장국  콩나물제육볶음  임연수구이  취나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 감자국  쇠고기장조림  비엔나케찹볶음  세발나물  포기김치 (김치:국내산) ,630.0,440.0,2196.0,0.28688524590163933,13.791666666666666,18.7,9.5,,44.333333333333336,,True
2018-05-08,화,2721.0,133.0,231.0,590.0,0.0,모닝롤/핫도그  우유/주스 스크램블에그 누룽지탕/쌀밥 (쌀:국내산) 들깨미역국  아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  버섯불고기  시금치프리타타  무생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 삼계국밥  삼치양념찜  당면계란만두  비름나물  알타리김치 (김치:국내산) ,1225.0,625.0,2357.0,0.5197284683920238,16.425,19.4,12.4,,89.125,1.0,True
2018-05-09,수,2721.0,86.0,269.0,0.0,0.0,모닝롤/치즈프레즐  우유/주스 계란후라이 표고버섯죽/쌀밥 (쌀:국내산) 열무된장국  김가루실파무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 돈육김치찌개  탕수어  우엉잡채  도라지무침  열무김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 대구매운탕  언양식불고기  견과류조림  청경채겉절이  포기김치 (김치:국내산) ,919.0,413.0,2366.0,0.3884192730346577,14.766666666666667,18.4,11.5,,68.41666666666667,,True
2018-05-10,목,2721.0,80.0,291.0,369.0,0.0,모닝롤/옥수수샌드  우유/주스 스크램블에그 흑임자죽/쌀밥 (쌀:국내산) 매운버섯국  마늘쫑볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 근대국  돈육굴소스볶음  해파리겨자채  양배추쌈*쌈장  포기김치 (김치:국내산) ,볶음밥*짜장소스 (쌀:국내산) 맑은국  사천식탕수육  하와이안샐러드  단무지  포기김치 (김치:국내산) ,763.0,441.0,2350.0,0.32468085106382977,13.745833333333332,19.3,7.4,,61.125,,True
2018-05-11,금,2721.0,183.0,296.0,48.0,0.0,모닝롤/브라우니  우유/주스 계란후라이 쇠고기죽/쌀밥 (쌀:국내산) 북어계란국  오이사과무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 소고기무국  오징어볶음  두부계란부침  미역줄기볶음  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  유린기  모듬묵샐러드  느타리호박볶음  포기김치 (김치:국내산) ,602.0,445.0,2242.0,0.26851025869759143,15.970833333333331,22.6,9.7,,62.25,,True
2018-05-14,월,2721.0,100.0,229.0,490.0,0.0,모닝롤/팬케익  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 어묵국  땅콩조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시금치된장국  훈제오리구이  실곤약무침  무쌈/양파절임  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 닭개장  고추잡채*꽃빵  계란찜  해초무침  알타리김치 (김치:국내산) ,1229.0,536.0,2392.0,0.5137959866220736,19.97083333333333,26.2,15.5,,73.625,1.0,True
2018-05-15,화,2721.0,64.0,272.0,457.0,0.0,모닝롤/카스텔라  우유/주스 스크램블에그 호박죽/쌀밥 (쌀:국내산) 쇠고기무국  가지나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  등갈비김치찜  새송이버섯전  참나물생채  열무김치 (김치:국내산) ,오므라이스 (쌀:국내산) 가쯔오장국  생선까스*탈탈소스  망고드레싱샐러드  요플레/무피클  포기김치 (김치:국내산) ,1004.0,620.0,2385.0,0.4209643605870021,19.0625,26.5,10.6,,64.04166666666667,,True
2018-05-16,수,2721.0,58.0,264.0,0.0,0.0,모닝롤/베이글  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 오징어국  쑥갓두부무침  포기김치 (김치:국내산) ,카레덮밥 (쌀:국내산) 맑은국  고구마치즈구이  어묵꽈리고추볶음  오이무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  갈치구이  햄감자채볶음  방풍나물  포기김치 (김치:국내산) ,1031.0,472.0,2399.0,0.42976240100041685,20.15,27.9,12.9,,72.04166666666667,,True
2018-05-17,목,2721.0,71.0,278.0,343.0,0.0,모닝롤/햄치즈샌드  우유/주스 스크램블에그 양송이죽/쌀밥 (쌀:국내산) 선지해장국  브로컬리들깨찜  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  닭볶음탕  탕평채  영양부추무침  포기김치 (김치:국내산) ,멸치주먹밥 (쌀:국내산) 김치국수  깐풍육  꽃맛살샐러드  오복지/바나나  포기김치 (김치:국내산) ,811.0,473.0,2372.0,0.34190556492411467,20.929166666666664,21.6,20.1,,93.08333333333331,1.0,True
2018-05-18,금,2721.0,145.0,302.0,29.0,0.0,모닝롤/사과파이  우유/주스 계란후라이 녹두죽/쌀밥 (쌀:국내산) 동태탕  명엽채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 차돌박이된장찌개  주꾸미볶음  동그랑땡전  양념깻잎지  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 연두부탕  미니채소떡갈비  쫄면무침  시금치나물  포기김치 (김치:국내산) ,563.0,399.0,2274.0,0.24758135444151275,21.64583333333333,24.5,20.8,,91.375,1.0,True
2018-05-21,월,2721.0,861.0,144.0,139.0,0.0,모닝롤/프렌치토스트  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 북어계란국  도라지나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 시래기들깨탕  짬뽕불고기  멸치볶음  상추파무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물김치국  모듬장조림(소고기)  계란말이  깻순나물  알타리김치 (김치:국내산) ,543.0,234.0,1716.0,0.31643356643356646,15.370833333333335,22.1,8.7,,55.16666666666666,,True
2018-05-23,수,2721.0,89.0,246.0,0.0,0.0,모닝롤/단팥빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 감자국  마늘쫑무침  포기김치 (김치:국내산) ,곤드레밥*강된장 (쌀:국내산) 얼갈이된장국  마늘치킨  오징어&브로컬리*초장  고추지무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 해물된장찌개  돈육칠리강정  동태전  콩나물무침  포기김치 (김치:국내산) ,1065.0,477.0,2386.0,0.4463537300922045,17.566666666666666,23.6,10.9,,69.83333333333333,1.0,True
2018-05-24,목,2721.0,64.0,281.0,379.0,0.0,모닝롤/참치샌드  우유/주스 스크램블에그 닭죽/쌀밥 (쌀:국내산) 김치순두부찌개  도토리묵*장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 조랭이떡국  돼지갈비찜  두부구이  치커리생채  포기김치 (김치:국내산) ,토마토스파게티 (쌀:국내산) 완두콩스프  함박스테이크  굴소스볶음밥/샐러드  오렌지주스/피클  포기김치 (김치:국내산) ,754.0,494.0,2376.0,0.31734006734006737,20.10833333333333,26.9,13.9,,61.0,1.0,True
2018-05-25,금,2721.0,136.0,293.0,70.0,0.0,모닝롤/메론롤케익  우유/주스 계란후라이 흑임자죽/쌀밥 (쌀:국내산) 소고기미역국  꽈리고추찜  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 사과오이냉국  꽁치오븐구이  떡갈비조림  청경채무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기무국  닭겨자냉채  비엔나감자구이  어묵무침  포기김치 (김치:국내산) ,594.0,432.0,2292.0,0.2591623036649215,18.7375,28.3,9.0,,56.16666666666666,,True
2018-05-28,월,2721.0,92.0,221.0,495.0,0.0,모닝롤/마늘빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 열무된장국  진미채볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  제육볶음  두부양념조림  모듬쌈*쌈장  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  쇠고기숙주볶음  해물김치전  파래김*양념장  알타리김치 (김치:국내산) ,1306.0,594.0,2408.0,0.542358803986711,19.90833333333333,25.9,13.3,,66.95833333333333,,True
2018-05-29,화,2721.0,73.0,258.0,422.0,0.0,모닝롤/인절미샌드  우유/주스 스크램블에그 잣죽/쌀밥 (쌀:국내산) 황태국  우엉조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥  김치찌개  해물청경채볶음  버섯잡채  올방개묵무침  알타리김치 (김치:국내산) ,"볶음밥 (쌀,현미흑미:국내산) 짬뽕  깐풍기  양배추샐러드  조각사과  포기김치 (김치:국내산) ",931.0,552.0,2390.0,0.3895397489539749,19.179166666666667,22.0,17.6,,83.79166666666667,1.0,True
2018-05-30,수,2721.0,80.0,281.0,0.0,0.0,모닝롤/꿀호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 맑은만두육개장  참나물땅콩무침  포기김치 (김치:국내산) ,콩나물밥 (쌀:국내산) 유부장국  수제돈가스  파스타샐러드  무생채  포기김치 (김치:국내산) ,            ,876.0,0.0,2360.0,0.3711864406779661,21.6,26.8,18.0,,77.54166666666667,,True
2018-05-31,목,2721.0,90.0,283.0,242.0,0.0,모닝롤/단호박샌드  우유/주스 스크램블에그 해물죽/쌀밥 (쌀:국내산) 콩나물김치국  감자채볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 오징어국  동파삼겹수육  메밀부추전  깻잎지  포기김치 (김치:국내산) ,"충무김밥 (쌀,현미흑미:국내산) 우동  오징어초무침  핫도그  바나나/샐러드  석박지 (김치:국내산) ",856.0,525.0,2348.0,0.3645655877342419,22.04583333333333,26.5,18.2,,76.66666666666667,,True
2018-06-01,금,2728.0,180.0,291.0,55.0,0.0,모닝롤/크로와상  우유/주스 계란후라이 버섯죽/쌀밥 (쌀:국내산) 민물새우찌개  숙주나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 우거지해장국  치킨핑거  명태양념조림  오이생채  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩비지찌개  레몬탕수육  견과류조림  미역줄기볶음  열무김치 (김치:국내산) ,649.0,395.0,2257.0,0.2875498449268941,20.291666666666668,26.0,14.8,,61.04166666666666,,True
2018-06-04,월,2728.0,158.0,215.0,519.0,0.0,모닝롤/찐빵  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 시금치된장국  구운어묵볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  돈육간장볶음  계란말이  부추생채  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 쇠고기샤브국  가자미양념찜  꽃맛살볶음  비트무생채  포기김치 (김치:국내산) ,1211.0,564.0,2355.0,0.5142250530785563,22.08333333333333,29.1,15.7,,64.08333333333333,,True
2018-06-05,화,2728.0,163.0,233.0,253.0,0.0,모닝롤/야채샌드  우유/주스 스크램블에그 견과류죽/쌀밥 (쌀:국내산) 꽃게탕  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 된장찌개  닭갈비  해파리겨자채  취나물  포기김치 (김치:국내산) ,참치주먹밥 (쌀:국내산) 잔치국수  새우까스*칠리소스  과일샐러드  단무지무침  포기김치 (김치:국내산) ,884.0,526.0,2332.0,0.379073756432247,21.82916666666667,28.1,15.5,,65.45833333333333,,True
2018-06-07,목,2728.0,187.0,265.0,379.0,0.0,모닝롤/씨크립샌드  우유/주스 계란후라이 야채죽/쌀밥 (쌀:국내산) 호박젓국찌개  아삭고추무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 순두부찌개  고추잡채*꽃빵  갈치구이  도라지생채  포기김치 (김치:국내산) ,"쌀밥/잡곡밥 (쌀,현미흑미:국내산) 조랭이떡미역국  돈육장조림  김치녹두전  치커리유자청무침  열무김치 (김치:국내산) ",890.0,475.0,2276.0,0.39103690685413006,22.075,30.0,16.1,,69.58333333333333,,True
2018-06-08,금,2728.0,252.0,288.0,65.0,0.0,모닝롤/고구마파이  우유/주스 계란후라이 김치죽/쌀밥 (쌀:국내산) 아욱국  청포묵무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 대구매운탕  완자전  곤약메추리알조림  마늘쫑볶음  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 얼갈이된장국  닭오븐구이  비엔나컬리플라워볶음  시금치나물  포기김치 (김치:국내산) ,631.0,458.0,2188.0,0.2883912248628885,23.091666666666665,31.1,16.5,,67.83333333333333,,True
2018-06-11,월,2728.0,153.0,195.0,490.0,0.0,모닝롤/베이글  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 감자국  문어꽈리초조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 배추된장국  버섯불고기  골뱅이무침*소면  콩나물무침  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 무채국  닭볶음탕  해물동그랑땡전  오이사과무침  포기김치 (김치:국내산) ,1228.0,557.0,2380.0,0.5159663865546219,19.716666666666665,22.4,16.4,,67.16666666666667,1.0,True
2018-06-12,화,2728.0,156.0,234.0,249.0,0.0,모닝롤/치즈프레즐  우유/주스 스크램블에그 새우살죽/쌀밥 (쌀:국내산) 동태탕  느타리볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 육개장  고등어김치말이  모듬소시지구이  청경채무침  알타리김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 고추장찌개  언양식불고기  날치알계란찜  양배추쌈*쌈장  포기김치 (김치:국내산) ,905.0,441.0,2338.0,0.3870829769033362,17.78333333333333,20.7,15.4,,81.20833333333333,1.0,True
2018-06-14,목,2728.0,190.0,260.0,381.0,0.0,모닝롤/에그샌드  우유/주스 계란후라이 녹두죽/쌀밥 (쌀:국내산) 매운버섯국  김자반  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 근대국  순살파닭  카레감자채볶음  호박나물  포기김치 (김치:국내산) ,산채비빔밥 (쌀:국내산) 유부장국  모둠튀김*초간장  콘샐러드  수박  포기김치 (김치:국내산) ,936.0,464.0,2278.0,0.4108867427568042,20.058333333333334,24.7,17.5,,73.125,,True
2018-06-15,금,2728.0,234.0,295.0,44.0,0.0,모닝롤/마늘빵  우유/주스 계란후라이 팥죽/쌀밥 (쌀:국내산) 북어해장국  깻순나물  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 부대찌개  오징어볶음  연두부*양념장  브로컬리맛살볶음  배추겉절이 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 어묵국  돈육굴소스볶음  참치야채전  참나물생채  포기김치 (김치:국내산) ,639.0,442.0,2199.0,0.29058663028649384,20.5,25.4,16.3,,67.875,,True
2018-06-18,월,2728.0,87.0,229.0,335.0,0.0,모닝롤/꿀호떡  우유/주스 계란후라이 누룽지탕/쌀밥 (쌀:국내산) 김치국  멸치볶음  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 미역국  훈제오리구이  쫄면무침  무쌈/양파절임  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 콩나물국  후르츠탕수육  해물파전  부추생채  포기김치 (김치:국내산) ,1069.0,485.0,2412.0,0.4432006633499171,20.320833333333336,26.4,13.0,,67.95833333333333,,True
2018-06-19,화,2728.0,68.0,247.0,415.0,0.0,모닝롤/참치샌드  우유/주스 스크램블에그 잣죽/쌀밥 (쌀:국내산) 순두부찌개  연근조림  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 꽃게탕  삼치데리야끼  비엔나케찹볶음  아삭고추무침  포기김치 (김치:국내산) ,마파두부덮밥  맑은국  소고기퀘사디아  씨리얼과일샐러드  쨔샤이무침  포기김치 (김치:국내산) ,952.0,537.0,2413.0,0.3945296311645255,22.979166666666668,28.8,17.1,,66.45833333333333,,True
2018-06-20,수,2728.0,73.0,257.0,0.0,0.0,모닝롤/메론롤케익  우유/주스 계란후라이 누룽지탕/쌀밥 <120명 새우살죽> 시금치국  애호박나물  포기김치  ,열무비빔밥 (쌀:국내산) 팽이장국  미니채소떡갈비  땅콩조림  방울토마토  깍두기 (김치:국내산) ,쌀밥/잡곡밥  된장찌개  유린기  모둠버섯볶음  오이맛살무침  배추겉절이  ,875.0,448.0,2398.0,0.3648874061718098,21.429166666666664,26.0,19.2,,80.70833333333333,1.0,True
2018-06-21,목,2728.0,72.0,282.0,329.0,0.0,모닝롤/고구마샌드  우유/주스 계란후라이 양송이죽/쌀밥 (쌀:국내산) 호박젓국찌개  김구이  포기김치 (김치:국내산) ,쌀밥/잡곡밥 (쌀:국내산) 오이냉국  짬뽕불고기  명란계란말이  상추파무침  포기김치 (김치:국내산) ,김밥 (쌀:국내산) 잔치국수  떡볶이  김말이튀김  청포도피클  포기김치 (김치:국내산) ,791.0,550.0,2374.0,0.33319292333614153,23.266666666666666,29.0,17.3,,69.91666666666667,1.0,True
